,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,ADBE,AMZN,ASML,BABA,BAC,CMCSA,CSCO,DIS,GOOG,GOOGL,HD,INTC,JNJ,JPM,KO,MSFT,NFLX,NVDA,ORCL,PEP,PG,PYPL,T,TMUS,TSLA,TSM,V,VZ,WMT,AAPL,ADBE,AMZN,ASML,BABA,BAC,CMCSA,CSCO,DIS,GOOG,GOOGL,HD,INTC,JNJ,JPM,KO,MSFT,NFLX,NVDA,ORCL,PEP,PG,PYPL,T,TMUS,TSLA,TSM,V,VZ,WMT,AAPL,ADBE,AMZN,ASML,BABA,BAC,CMCSA,CSCO,DIS,GOOG,GOOGL,HD,INTC,JNJ,JPM,KO,MSFT,NFLX,NVDA,ORCL,PEP,PG,PYPL,T,TMUS,TSLA,TSM,V,VZ,WMT,AAPL,ADBE,AMZN,ASML,BABA,BAC,CMCSA,CSCO,DIS,GOOG,GOOGL,HD,INTC,JNJ,JPM,KO,MSFT,NFLX,NVDA,ORCL,PEP,PG,PYPL,T,TMUS,TSLA,TSM,V,VZ,WMT,AAPL,ADBE,AMZN,ASML,BABA,BAC,CMCSA,CSCO,DIS,GOOG,GOOGL,HD,INTC,JNJ,JPM,KO,MSFT,NFLX,NVDA,ORCL,PEP,PG,PYPL,T,TMUS,TSLA,TSM,V,VZ,WMT,AAPL,ADBE,AMZN,ASML,BABA,BAC,CMCSA,CSCO,DIS,GOOG,GOOGL,HD,INTC,JNJ,JPM,KO,MSFT,NFLX,NVDA,ORCL,PEP,PG,PYPL,T,TMUS,TSLA,TSM,V,VZ,WMT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,179.95388793945312,564.3699951171875,170.4044952392578,779.5989990234375,120.37999725341797,44.11579513549805,48.01993179321289,59.41654586791992,156.75999450683594,145.07449340820312,144.9915008544922,390.4238586425781,50.01142501831055,162.22564697265625,152.21511840820312,56.279056549072266,328.7276611328125,597.3699951171875,300.8216247558594,85.1079330444336,165.01991271972656,155.01853942871094,194.94000244140625,16.749740600585938,114.43000030517578,399.9266662597656,124.25748443603516,218.03611755371094,46.3165283203125,140.7928466796875,182.00999450683594,564.3699951171875,170.4044952392578,797.489990234375,120.37999725341797,46.18000030517578,50.7400016784668,63.15999984741211,156.75999450683594,145.07449340820312,144.9915008544922,408.6400146484375,53.209999084472656,171.5399932861328,161.6999969482422,59.29999923706055,334.75,597.3699951171875,301.2099914550781,87.9000015258789,172.97999572753906,162.89999389648438,194.94000244140625,19.20694923400879,114.43000030517578,399.9266662597656,128.8000030517578,221.42999267578125,52.439998626708984,144.64999389648438,182.8800048828125,575.0,170.70350646972656,799.3599853515625,121.94999694824219,46.4900016784668,50.95000076293945,63.349998474121094,157.55999755859375,145.5500030517578,145.8509979248047,417.8399963378906,53.22999954223633,171.60000610351562,162.63999938964844,59.310001373291016,338.0,609.989990234375,307.1099853515625,87.94000244140625,173.19000244140625,162.94000244140625,196.0,19.320241928100586,116.08999633789062,400.3566589355469,129.58999633789062,222.05999755859375,52.560001373291016,144.7899932861328,177.7100067138672,553.27001953125,166.16050720214844,784.9600219726562,115.81999969482422,44.97999954223633,49.709999084472656,62.5,155.36000061035156,143.50250244140625,143.71299743652344,403.260009765625,51.599998474121094,169.10000610351562,159.50999450683594,58.380001068115234,329.7799987792969,590.5599975585938,297.8500061035156,85.76000213623047,170.57000732421875,159.8800048828125,189.9499969482422,18.71601104736328,114.1500015258789,378.67999267578125,124.0,217.00999450683594,51.97999954223633,143.00999450683594,177.8300018310547,566.6500244140625,167.5500030517578,795.739990234375,119.37999725341797,45.09000015258789,49.97999954223633,62.900001525878906,155.8300018310547,144.47549438476562,145.05499267578125,416.57000732421875,51.650001525878906,170.2100067138672,159.86000061035156,58.81999969482422,335.3500061035156,605.6099853515625,298.1499938964844,87.33000183105469,172.1999969482422,161.69000244140625,191.41000366210938,18.71601104736328,115.76000213623047,382.5833435058594,124.12999725341797,217.52000427246094,52.06999969482422,144.0,104487900,2862700,63520000,720600,16775300,58587900,20706000,17184300,10222800,25214000,28646000,3715700,33857600,6012200,13120900,20187300,28865100,3067500,39154700,10644400,5488900,9317300,12788200,76970210,6673700,103931400,18592000,7694500,18240100,6902200
2022-01-04,177.66998291015625,554.0,167.52200317382812,761.7095336914062,119.55999755859375,45.844886779785156,47.7346076965332,57.95928192138672,155.72999572753906,144.41650390625,144.39950561523438,394.43658447265625,49.94563293457031,161.7906494140625,157.98556518554688,57.21862030029297,323.0909118652344,591.1500244140625,292.52227783203125,86.01807403564453,165.25839233398438,155.56097412109375,191.13999938964844,16.888059616088867,114.05999755859375,383.1966552734375,128.69525146484375,219.05035400390625,47.22625732421875,138.21348571777344,179.6999969482422,554.0,167.52200317382812,779.1900024414062,119.55999755859375,47.9900016784668,50.189998626708984,61.25,155.72999572753906,144.41650390625,144.39950561523438,412.8399963378906,53.13999938964844,171.0800018310547,167.8300018310547,60.290000915527344,329.010009765625,591.1500244140625,292.8999938964844,88.83999633789062,173.22999572753906,163.47000122070312,191.13999938964844,19.365558624267578,114.05999755859375,383.1966552734375,133.39999389648438,222.4600067138672,53.470001220703125,142.0,182.94000244140625,564.2999877929688,171.39999389648438,793.6300048828125,120.87000274658203,48.43000030517578,51.02000045776367,62.810001373291016,160.32000732421875,146.61000061035156,146.48500061035156,413.6099853515625,53.939998626708984,172.2899932861328,168.5800018310547,60.540000915527344,335.20001220703125,600.4099731445312,304.67999267578125,89.58000183105469,174.4499969482422,164.38999938964844,196.10000610351562,19.54682731628418,114.87999725341797,402.6666564941406,135.5,226.7899932861328,53.709999084472656,145.13999938964844,179.1199951171875,541.3099975585938,166.34950256347656,763.2899780273438,115.7699966430664,47.040000915527344,49.91999816894531,61.11000061035156,155.5500030517578,143.81614685058594,143.7165069580078,408.19000244140625,52.650001525878906,170.60000610351562,164.22999572753906,59.59000015258789,326.1199951171875,581.5999755859375,283.489990234375,87.7300033569336,172.1999969482422,162.17999267578125,188.19000244140625,19.214502334594727,111.95999908447266,374.3500061035156,130.3000030517578,221.80999755859375,52.54999923706055,141.75999450683594,182.6300048828125,563.9000244140625,170.43800354003906,793.6300048828125,119.52999877929688,47.060001373291016,50.709999084472656,62.439998626708984,158.58999633789062,145.55050659179688,145.39599609375,408.6400146484375,53.56999969482422,171.05999755859375,164.30999755859375,59.72999954223633,334.8299865722656,599.9099731445312,302.7699890136719,87.9000015258789,172.66000366210938,162.2899932861328,196.0,19.373111724853516,114.68000030517578,396.51666259765625,130.8699951171875,222.0,52.63999938964844,144.0399932861328,99310400,4344800,70726000,874100,20824000,74606700,24592800,29682500,16582000,22928000,28400000,3266500,45681400,6748400,20195800,26141600,32674300,4393100,52715400,11959000,4717600,9253800,14198000,72918108,7336100,100248300,25554900,10629300,26376800,11310000
2022-01-05,172.9439697265625,514.4299926757812,164.35699462890625,728.9415893554688,121.16000366210938,45.07109451293945,47.76314163208008,57.0413932800293,155.19000244140625,137.65350341796875,137.77499389648438,389.0862121582031,50.63175582885742,162.8687286376953,155.0972442626953,57.69314956665039,310.6881103515625,567.52001953125,275.6840515136719,83.71366119384766,165.82127380371094,156.26516723632812,187.16000366210938,17.263498306274414,115.36000061035156,362.7066650390625,122.57884979248047,216.6280517578125,47.7120361328125,140.0823211669922,174.9199981689453,514.4299926757812,164.35699462890625,745.6699829101562,121.16000366210938,47.18000030517578,50.220001220703125,60.279998779296875,155.19000244140625,137.65350341796875,137.77499389648438,407.239990234375,53.869998931884766,172.22000122070312,163.77999877929688,60.790000915527344,316.3800048828125,567.52001953125,276.0400085449219,86.45999908447266,173.82000732421875,164.2100067138672,187.16000366210938,19.79607391357422,115.36000061035156,362.7066650390625,127.05999755859375,220.0,54.02000045776367,143.9199981689453,180.1699981689453,538.75,167.12649536132812,766.5399780273438,126.62000274658203,48.369998931884766,51.20000076293945,61.63999938964844,159.3800048828125,144.29800415039062,144.49949645996094,414.2200012207031,56.16999816894531,173.47000122070312,168.36000061035156,61.20000076293945,326.07000732421875,592.8400268554688,294.1600036621094,88.5999984741211,175.36000061035156,165.32000732421875,194.25,20.256797790527344,118.2300033569336,390.11334228515625,130.8800048828125,225.27000427246094,54.63999938964844,145.9499969482422,174.63999938964844,514.0,164.35699462890625,745.0399780273438,117.69999694824219,47.15999984741211,50.150001525878906,60.25,155.10000610351562,137.52349853515625,137.68800354003906,406.80999755859375,53.83000183105469,171.6199951171875,163.72999572753906,60.04999923706055,315.9800109863281,566.8800048828125,275.3299865722656,86.22000122070312,173.22999572753906,163.39999389648438,187.14999389648438,19.637462615966797,114.37999725341797,360.336669921875,126.87999725341797,219.9199981689453,53.5099983215332,142.74000549316406,179.61000061035156,535.0,166.88299560546875,765.9099731445312,118.0,48.13999938964844,50.56999969482422,61.189998626708984,156.52000427246094,144.18099975585938,144.4199981689453,414.0,54.189998626708984,172.0,167.82000732421875,60.09000015258789,325.8599853515625,592.0,289.489990234375,88.48999786376953,173.36000061035156,163.44000244140625,189.86500549316406,19.637462615966797,114.81999969482422,382.2166748046875,130.7100067138672,222.63999938964844,53.84000015258789,142.85000610351562,94537600,7394800,64302000,1193200,36651100,57791600,20727900,30317900,12272100,49642000,54618000,4443200,59109300,7016100,17539400,22507300,40054300,4148700,49806400,11236700,6564600,9330200,13227600,125367971,8059200,80119800,17891200,9594600,28697300,11806000
2022-01-06,170.05697631835938,514.1199951171875,163.25399780273438,746.0,126.62999725341797,45.97863006591797,48.0389518737793,57.647010803222656,156.89999389648438,137.55099487304688,137.74749755859375,387.6722106933594,50.763336181640625,162.31077575683594,156.74502563476562,57.38945388793945,308.2331237792969,553.2899780273438,281.4166259765625,83.90804290771484,165.8594207763672,154.9519500732422,192.27000427246094,17.197629928588867,115.56999969482422,354.8999938964844,123.93912506103516,216.38189697265625,47.482391357421875,139.69297790527344,172.0,514.1199951171875,163.25399780273438,763.1199951171875,126.62999725341797,48.130001068115234,50.5099983215332,60.91999816894531,156.89999389648438,137.55099487304688,137.74749755859375,405.760009765625,54.0099983215332,171.6300048828125,165.52000427246094,60.470001220703125,313.8800048828125,553.2899780273438,281.7799987792969,86.33999633789062,173.86000061035156,162.8300018310547,192.27000427246094,19.720544815063477,115.56999969482422,354.8999938964844,128.47000122070312,219.75,53.7599983215332,143.52000427246094,175.3000030517578,526.3099975585938,164.8000030517578,763.760009765625,128.39999389648438,48.15999984741211,50.97999954223633,61.130001068115234,157.77000427246094,139.68600463867188,139.94000244140625,409.07000732421875,54.66999816894531,172.5,167.3699951171875,61.119998931884766,318.70001220703125,563.3599853515625,284.3800048828125,87.41999816894531,175.60000610351562,165.1999969482422,195.0,20.23413848876953,116.88999938964844,362.6666564941406,129.0,221.91000366210938,54.54999923706055,144.63999938964844,171.63999938964844,508.20001220703125,161.93699645996094,729.8099975585938,123.46499633789062,47.189998626708984,50.189998626708984,59.90999984741211,153.67999267578125,136.7635040283203,136.55850219726562,403.0199890136719,53.41999816894531,170.8000030517578,163.8699951171875,60.439998626708984,311.489990234375,542.010009765625,270.6499938964844,85.55000305175781,173.22999572753906,162.61000061035156,185.07000732421875,19.592145919799805,114.54000091552734,340.1666564941406,124.80999755859375,217.5500030517578,53.65999984741211,142.39999389648438,172.6999969482422,510.0,163.45050048828125,739.530029296875,124.26000213623047,47.97999954223633,50.43000030517578,60.0,156.24000549316406,137.49749755859375,136.99850463867188,408.55999755859375,54.61000061035156,172.14999389648438,166.91000366210938,60.470001220703125,313.1499938964844,554.3400268554688,276.3999938964844,86.0,173.91000366210938,164.33999633789062,185.52000427246094,20.173715591430664,116.02999877929688,359.0,127.0,217.8000030517578,54.47999954223633,143.6199951171875,96904000,3913600,51958000,2041200,32045800,52040900,18288200,19616600,11095300,29050000,37348000,3315100,35757900,7301600,14047500,17902300,39646100,5711800,45418600,7918400,4288700,7556000,14206300,93758133,4659400,90336600,16249000,7877500,21563800,7276300
2022-01-07,170.2250518798828,510.70001220703125,162.5540008544922,739.1375122070312,129.80999755859375,46.98169708251953,47.6014518737793,57.84572982788086,157.8300018310547,137.00450134277344,137.01699829101562,376.06378173828125,50.227603912353516,164.50479125976562,158.29808044433594,57.25658416748047,308.3902282714844,541.0599975585938,272.11865234375,85.04509735107422,166.06930541992188,154.8662872314453,187.60000610351562,17.785154342651367,109.73999786376953,342.32000732421875,119.14440155029297,213.6346435546875,48.4835319519043,141.02642822265625,172.1699981689453,510.70001220703125,162.5540008544922,756.0999755859375,129.80999755859375,49.18000030517578,50.04999923706055,61.130001068115234,157.8300018310547,137.00450134277344,137.01699829101562,393.6099853515625,53.439998626708984,173.9499969482422,167.16000366210938,60.33000183105469,314.0400085449219,541.0599975585938,272.4700012207031,87.51000213623047,174.0800018310547,162.74000549316406,187.60000610351562,19.856494903564453,109.73999786376953,342.32000732421875,123.5,216.9600067138672,54.2400016784668,144.88999938964844,174.13999938964844,520.4199829101562,165.24349975585938,763.3599853515625,133.8800048828125,49.310001373291016,50.59000015258789,61.5,159.3000030517578,138.25474548339844,138.44850158691406,404.0899963378906,54.38999938964844,174.3000030517578,167.52999877929688,60.720001220703125,316.5,553.4299926757812,284.2200012207031,88.0,174.69000244140625,163.52999877929688,193.125,20.030210494995117,113.54000091552734,360.30999755859375,127.13999938964844,220.1999969482422,54.36000061035156,145.36000061035156,171.02999877929688,504.0,162.031005859375,743.5999755859375,128.17999267578125,48.060001373291016,49.970001220703125,60.66999816894531,156.2899932861328,135.78900146484375,135.76649475097656,392.8800048828125,53.150001525878906,171.1300048828125,165.05999755859375,60.060001373291016,310.0899963378906,538.219970703125,270.57000732421875,86.27999877929688,172.61000061035156,161.9499969482422,186.3000030517578,19.4637451171875,108.55000305175781,336.6666564941406,123.30999755859375,215.63999938964844,53.2599983215332,142.9600067138672,172.88999938964844,513.6599731445312,163.83900451660156,758.3900146484375,130.24000549316406,48.150001525878906,50.349998474121094,60.869998931884766,156.89999389648438,137.90499877929688,138.14549255371094,403.3599853515625,54.189998626708984,171.4600067138672,165.6699981689453,60.279998779296875,314.1499938964844,549.4600219726562,281.4100036621094,86.44999694824219,174.08999633789062,163.1300048828125,190.02000427246094,19.569486618041992,112.06999969482422,360.1233215332031,126.55000305175781,217.30999755859375,53.2599983215332,143.5,86709100,3605400,46606000,1363300,38113000,59082600,17894500,20152400,9554600,19408000,29760000,4520700,30717200,6986000,13913300,12307900,32720000,3382900,40993900,9836800,4916000,6098500,12627300,98164670,11766800,84164700,21248100,10702100,26512500,6574500
2022-01-10,170.2448272705078,525.8300170898438,161.48599243164062,710.8565063476562,128.3000030517578,46.74286651611328,48.0484619140625,58.49866485595703,156.60000610351562,138.57400512695312,138.66949462890625,370.18792724609375,51.891204833984375,163.6914825439453,158.4495849609375,57.35148620605469,308.61614990234375,539.8499755859375,273.6466369628906,86.76522064208984,166.15516662597656,152.75369262695312,182.9499969482422,17.90015983581543,105.73999786376953,352.7066650390625,120.60115051269531,208.7211151123047,48.152793884277344,140.75389099121094,172.19000244140625,525.8300170898438,161.48599243164062,727.1699829101562,128.3000030517578,48.93000030517578,50.52000045776367,61.81999969482422,156.60000610351562,138.57400512695312,138.66949462890625,387.4599914550781,55.209999084472656,173.08999633789062,167.32000732421875,60.43000030517578,314.2699890136719,539.8499755859375,274.0,89.27999877929688,174.1699981689453,160.52000427246094,182.9499969482422,19.984893798828125,105.73999786376953,352.7066650390625,125.01000213623047,211.97000122070312,53.869998931884766,144.61000061035156,172.5,526.5800170898438,161.6614990234375,727.6599731445312,132.60000610351562,50.08000183105469,50.91999816894531,61.900001525878906,158.27000427246094,138.63999938964844,138.8195037841797,387.5899963378906,55.310001373291016,173.69000244140625,169.30999755859375,60.81999969482422,314.7200012207031,543.6900024414062,274.69000244140625,89.37999725341797,175.83999633789062,163.1199951171875,185.75,20.120845794677734,109.62000274658203,353.0333251953125,125.87000274658203,214.1999969482422,54.83000183105469,145.58999633789062,168.1699981689453,497.010009765625,156.30450439453125,702.2999877929688,126.2300033569336,48.34000015258789,49.869998931884766,60.52000045776367,154.64999389648438,133.1405029296875,133.1645050048828,380.9100036621094,53.310001373291016,172.16000366210938,165.52999877929688,60.18000030517578,304.69000244140625,526.3200073242188,256.44000244140625,86.94999694824219,173.6199951171875,160.1699981689453,177.39999389648438,19.78852081298828,104.0999984741211,326.6666564941406,123.26000213623047,206.5,53.810001373291016,143.1199951171875,169.0800018310547,500.0,160.5854949951172,716.52001953125,131.99000549316406,49.90999984741211,50.369998931884766,60.869998931884766,157.97999572753906,135.0989990234375,135.0780029296875,387.3999938964844,53.970001220703125,173.69000244140625,169.07000732421875,60.54999923706055,309.489990234375,538.489990234375,265.80999755859375,87.37999725341797,174.44000244140625,162.50999450683594,185.75,19.932024002075195,109.5,333.3333435058594,125.11000061035156,213.97999572753906,54.4900016784668,145.44000244140625,106765600,5429700,87798000,1973400,23372200,66839500,20216700,24715300,8672900,34096000,44408000,6440000,49260800,7698400,12922500,20954300,44289500,4486100,59468100,11025500,5055900,8055000,14701600,77030717,9615900,91815000,11857700,11978600,24929400,7577200
2022-01-11,173.1021728515625,529.8900146484375,165.36199951171875,712.8019409179688,132.19000244140625,47.010353088378906,48.638126373291016,59.01910400390625,157.88999938964844,140.0175018310547,139.73599243164062,369.43316650390625,52.54912567138672,161.95138549804688,158.61058044433594,57.3704719543457,309.3133239746094,540.8400268554688,277.8113098144531,85.98777770996094,166.07884216308594,150.98370361328125,191.52000427246094,17.818979263305664,110.97000122070312,354.79998779296875,124.61443328857422,211.0941925048828,47.90251159667969,140.35484313964844,175.0800018310547,529.8900146484375,165.36199951171875,729.1599731445312,132.19000244140625,49.209999084472656,51.13999938964844,62.369998931884766,157.88999938964844,140.0175018310547,139.73599243164062,386.6700134277344,55.90999984741211,171.25,167.49000549316406,60.45000076293945,314.9800109863281,540.8400268554688,278.1700134277344,88.4800033569336,174.08999633789062,158.66000366210938,191.52000427246094,19.89426040649414,110.97000122070312,354.79998779296875,129.1699981689453,214.3800048828125,53.59000015258789,144.1999969482422,175.17999267578125,535.1799926757812,166.35000610351562,731.4400024414062,134.22999572753906,49.25,51.18000030517578,62.43000030517578,158.22000122070312,140.32949829101562,140.21600341796875,391.8399963378906,56.08000183105469,173.38999938964844,168.52000427246094,60.4900016784668,316.6099853515625,543.9099731445312,280.6499938964844,89.0,174.22999572753906,160.22000122070312,192.85000610351562,20.18882179260254,111.0199966430664,358.6166687011719,129.5500030517578,214.9499969482422,54.08000183105469,144.6199951171875,170.82000732421875,520.97998046875,160.70150756835938,700.7100219726562,127.47000122070312,48.63999938964844,50.36000061035156,61.439998626708984,155.9499969482422,136.81350708007812,136.6925048828125,384.32000732421875,54.72999954223633,170.11000061035156,166.30999755859375,59.84000015258789,309.8900146484375,530.0700073242188,268.3900146484375,87.41000366210938,171.6199951171875,156.91000366210938,182.6199951171875,19.743202209472656,104.62000274658203,346.2733459472656,125.5,208.74000549316406,53.15999984741211,143.17999267578125,172.32000732421875,525.5499877929688,161.5,706.989990234375,129.2100067138672,48.9900016784668,50.58000183105469,61.599998474121094,156.6199951171875,138.1804962158203,138.0070037841797,388.07000732421875,55.5,172.99000549316406,168.25999450683594,60.43000030517578,313.3800048828125,536.989990234375,273.2300109863281,88.63999938964844,173.67999267578125,160.22000122070312,182.99000549316406,20.128398895263672,107.4800033569336,351.22332763671875,126.54000091552734,211.4199981689453,53.91999816894531,144.2100067138672,76138300,3422200,62806000,2120700,23616400,40454400,18836200,22804200,8042600,23502000,28730000,4385400,39795200,8341100,11854100,19369600,29386800,3077800,40408900,7249800,6452300,11957900,12867700,60054124,8358900,66063300,12113100,8803100,18598500,7222900
2022-01-12,173.54708862304688,532.3699951171875,165.20700073242188,725.5200805664062,137.41000366210938,46.676002502441406,48.457427978515625,58.782535552978516,157.8000030517578,141.6479949951172,141.4304962158203,372.04150390625,52.38935089111328,160.57066345214844,159.5102081298828,57.45588302612305,312.54412841796875,537.219970703125,279.6289367675781,85.82254791259766,165.89759826660156,151.31675720214844,187.1999969482422,17.893394470214844,110.8499984741211,368.739990234375,127.56649780273438,212.40383911132812,47.777374267578125,139.61509704589844,175.52999877929688,532.3699951171875,165.20700073242188,742.1699829101562,137.41000366210938,48.86000061035156,50.95000076293945,62.119998931884766,157.8000030517578,141.6479949951172,141.4304962158203,389.3999938964844,55.7400016784668,169.7899932861328,168.44000244140625,60.540000915527344,318.2699890136719,537.219970703125,279.989990234375,88.30999755859375,173.89999389648438,159.00999450683594,187.1999969482422,19.977340698242188,110.8499984741211,368.739990234375,132.22999572753906,215.7100067138672,53.45000076293945,143.44000244140625,177.17999267578125,541.5900268554688,166.8780059814453,749.4500122070312,138.6999969482422,49.380001068115234,51.689998626708984,62.81999969482422,158.99000549316406,142.8142547607422,142.60800170898438,393.45001220703125,56.279998779296875,170.0800018310547,169.58999633789062,60.689998626708984,323.4100036621094,544.27001953125,285.95001220703125,89.5199966430664,174.3300018310547,159.36000061035156,191.4499969482422,20.022659301757812,112.63999938964844,371.61334228515625,132.9199981689453,217.5800018310547,53.65999984741211,143.9600067138672,174.82000732421875,529.280029296875,164.41700744628906,735.0,135.5850067138672,48.68000030517578,50.81999969482422,61.91999816894531,156.3300018310547,141.11199951171875,140.6945037841797,386.3800048828125,54.810001373291016,168.33999633789062,167.17999267578125,60.189998626708984,317.0799865722656,532.02001953125,276.0799865722656,87.66999816894531,172.9499969482422,157.8300018310547,185.27999877929688,19.750755310058594,109.97000122070312,357.5299987792969,130.22000122070312,213.80999755859375,53.09000015258789,143.0,176.1199951171875,533.0900268554688,166.5749969482422,739.3099975585938,136.02000427246094,49.16999816894531,51.43000030517578,62.400001525878906,158.5,141.55450439453125,141.14999389648438,388.2900085449219,56.13999938964844,169.61000061035156,168.4600067138672,60.529998779296875,319.6700134277344,544.27001953125,280.6700134277344,88.88999938964844,173.89999389648438,158.25999450683594,189.6999969482422,19.84894371032715,111.5,359.6166687011719,130.5,214.47999572753906,53.38999938964844,143.67999267578125,74805200,2901800,50030000,959700,25961100,41378000,17992600,13405400,6995600,23642000,26108000,3623300,29136800,8116200,12568000,15753800,34372200,3787400,38341300,5840300,5268000,7127500,13588800,48477730,4962500,83739000,16389200,6923300,12778300,6315600
